quest_id,quest_name,quest_bucket,quest_completion_status,dependency_type,dependency_slot,dependency_id,dependency_name,dependency_value,dependency_flags,object_id,comparison_id,prerequisite_type_id,localized_failure_text,support_status,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
8033,Infiltrating the Nest,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8033 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8033,Infiltrating the Nest,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8033 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8033,Infiltrating the Nest,generic_table_driven,not_retail_complete,required_quest,0,8030,Can't Turn Back Now,,,8030,,,,mapped_quest_chain_validation_pending_chain_smoke,client_quest2_required_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8033 requires prerequisite quest slot 0 -> Quest2 8030 (Can't Turn Back Now). Retail completion needs source and target quest visibility/progression, completion-state gating, denial behavior, and chain smoke together."
8034,Straight to the Heart,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8034 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8034,Straight to the Heart,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8034 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8034,Straight to the Heart,generic_table_driven,not_retail_complete,required_quest,0,8033,Infiltrating the Nest,,,8033,,,,mapped_quest_chain_validation_pending_chain_smoke,client_quest2_required_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8034 requires prerequisite quest slot 0 -> Quest2 8033 (Infiltrating the Nest). Retail completion needs source and target quest visibility/progression, completion-state gating, denial behavior, and chain smoke together."
8035,Rallying the Troops,generic_table_driven,not_retail_complete,level,,,,43,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8035 requires character level 43. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8035,Rallying the Troops,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8035 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8036,Big Badda Boom,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8036 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8036,Big Badda Boom,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8036 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8036,Big Badda Boom,generic_table_driven,not_retail_complete,required_quest,0,8043,Command Override,,,8043,,,,mapped_quest_chain_validation_pending_chain_smoke,client_quest2_required_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8036 requires prerequisite quest slot 0 -> Quest2 8043 (Command Override). Retail completion needs source and target quest visibility/progression, completion-state gating, denial behavior, and chain smoke together."
8037,The Bigger They Are... [GROUP 5+],generic_table_driven,not_retail_complete,level,,,,48,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8037 requires character level 48. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8037,The Bigger They Are... [GROUP 5+],generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8037 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8037,The Bigger They Are... [GROUP 5+],generic_table_driven,not_retail_complete,prerequisite_id,,15299,,,1,15299,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8037 references Prerequisite 15299 with flags 1. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
8037,The Bigger They Are... [GROUP 5+],generic_table_driven,not_retail_complete,prerequisite_slot,0,15299,,0,1,7971,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8037 Prerequisite 15299 slot 0 uses prerequisiteTypeId 6, objectId 7971, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8037,The Bigger They Are... [GROUP 5+],generic_table_driven,not_retail_complete,prerequisite_slot,1,15299,,0,1,8050,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8037 Prerequisite 15299 slot 1 uses prerequisiteTypeId 6, objectId 8050, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8038,Knowing The Enemy,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8038 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8038,Knowing The Enemy,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8038 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8038,Knowing The Enemy,generic_table_driven,not_retail_complete,prerequisite_id,,14768,,,1,14768,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8038 references Prerequisite 14768 with flags 1. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
8038,Knowing The Enemy,generic_table_driven,not_retail_complete,prerequisite_slot,0,14768,,0,1,7708,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8038 Prerequisite 14768 slot 0 uses prerequisiteTypeId 6, objectId 7708, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8038,Knowing The Enemy,generic_table_driven,not_retail_complete,prerequisite_slot,1,14768,,0,1,8034,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8038 Prerequisite 14768 slot 1 uses prerequisiteTypeId 6, objectId 8034, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8039,Life or Death,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8039 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8039,Life or Death,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8039 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8039,Life or Death,generic_table_driven,not_retail_complete,prerequisite_id,,14768,,,1,14768,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8039 references Prerequisite 14768 with flags 1. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
8039,Life or Death,generic_table_driven,not_retail_complete,prerequisite_slot,0,14768,,0,1,7708,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8039 Prerequisite 14768 slot 0 uses prerequisiteTypeId 6, objectId 7708, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8039,Life or Death,generic_table_driven,not_retail_complete,prerequisite_slot,1,14768,,0,1,8034,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8039 Prerequisite 14768 slot 1 uses prerequisiteTypeId 6, objectId 8034, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8040,Xenophobia,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8040 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8040,Xenophobia,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8040 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8040,Xenophobia,generic_table_driven,not_retail_complete,prerequisite_id,,14905,,,1,14905,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8040 references Prerequisite 14905 with flags 1. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
8040,Xenophobia,generic_table_driven,not_retail_complete,prerequisite_slot,0,14905,,0,1,7898,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8040 Prerequisite 14905 slot 0 uses prerequisiteTypeId 6, objectId 7898, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8040,Xenophobia,generic_table_driven,not_retail_complete,prerequisite_slot,1,14905,,0,1,8042,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8040 Prerequisite 14905 slot 1 uses prerequisiteTypeId 6, objectId 8042, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8041,Techno-Phobia,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8041 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8041,Techno-Phobia,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8041 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8041,Techno-Phobia,generic_table_driven,not_retail_complete,prerequisite_id,,14905,,,1,14905,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8041 references Prerequisite 14905 with flags 1. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
8041,Techno-Phobia,generic_table_driven,not_retail_complete,prerequisite_slot,0,14905,,0,1,7898,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8041 Prerequisite 14905 slot 0 uses prerequisiteTypeId 6, objectId 7898, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8041,Techno-Phobia,generic_table_driven,not_retail_complete,prerequisite_slot,1,14905,,0,1,8042,2,6,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_slot_pending_handler_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8041 Prerequisite 14905 slot 1 uses prerequisiteTypeId 6, objectId 8042, value 0, comparison 2, and flags 1. Retail completion needs exact handler behavior, comparison semantics, failure text, and client accept/visibility smoke."
8042,Cutting the Power,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8042 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8042,Cutting the Power,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8042 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8042,Cutting the Power,generic_table_driven,not_retail_complete,required_quest,0,8034,Straight to the Heart,,,8034,,,,mapped_quest_chain_validation_pending_chain_smoke,client_quest2_required_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8042 requires prerequisite quest slot 0 -> Quest2 8034 (Straight to the Heart). Retail completion needs source and target quest visibility/progression, completion-state gating, denial behavior, and chain smoke together."
8043,Command Override,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8043 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8043,Command Override,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8043 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8043,Command Override,generic_table_driven,not_retail_complete,required_quest,0,8042,Cutting the Power,,,8042,,,,mapped_quest_chain_validation_pending_chain_smoke,client_quest2_required_quest_pending_chain_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8043 requires prerequisite quest slot 0 -> Quest2 8042 (Cutting the Power). Retail completion needs source and target quest visibility/progression, completion-state gating, denial behavior, and chain smoke together."
8044,An Ooze Ate My Lover!,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8044 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8044,An Ooze Ate My Lover!,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8044 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8045,A Ghastly Sight,generic_table_driven,not_retail_complete,level,,,,44,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8045 requires character level 44. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
8045,A Ghastly Sight,generic_table_driven,not_retail_complete,quest_faction,,0,Exile,,,0,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_questPlayerFactionEnum_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8045 requires questPlayerFactionEnum 0 (Exile). Retail completion needs faction-specific visibility, accept denial, dialog availability, and client quest smoke."
8045,A Ghastly Sight,generic_table_driven,not_retail_complete,prerequisite_id,,15321,,,1,15321,,,,mapped_prerequisite_manager_pending_row_smoke,client_prerequisite_row_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 8045 references Prerequisite 15321 with flags 1. Runtime maps the row through PrerequisiteManager, but retail completion needs row-specific visibility, accept denial, comparison semantics, and client smoke."
