quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,reward_kind,source_map,source_reward_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,jabbithole_reward_object_id,client_reward_object_id,jabbithole_reward_name,client_reward_name,game_reward_id,canonical_reward_ids,canonical_reward_match_status,amount,fixed_reward,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
7001,WANTED: Gormash the Lopp-Crusher [GROUP 2+],generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,98,644,WANTED: Gormash the Lopp-Crusher [GROUP 2+],WANTED: Gormash the Lopp-Crusher [GROUP 2+],2,927,Lopp,Lopp,,,,50,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 98 maps Quest2 7001 reputation reward from Jabbithole reputation 2 (Lopp) to Faction2 927 (Lopp) amount 50 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7002,Breaking Free,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,237,631,Breaking Free,Breaking Free,1,1,Cash,,,,,695,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 237 maps Quest2 7002 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 695 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7002,Breaking Free,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,79,631,Breaking Free,Breaking Free,19,533,Protectors of Celestion,Protectors of Celestion,,,,376,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 79 maps Quest2 7002 reputation reward from Jabbithole reputation 19 (Protectors of Celestion) to Faction2 533 (Protectors of Celestion) amount 376 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7002,Breaking Free,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,80,631,Breaking Free,Breaking Free,2,927,Lopp,Lopp,,,,50,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 80 maps Quest2 7002 reputation reward from Jabbithole reputation 2 (Lopp) to Faction2 927 (Lopp) amount 50 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7003,Swapping Troubles,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,248,642,Swapping Troubles,Swapping Troubles,1,1,Cash,,,,,695,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 248 maps Quest2 7003 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 695 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7003,Swapping Troubles,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5649,642,Swapping Troubles,Swapping Troubles,16862,19027,Lukadat's Shawl,Lukadat's Shawl,3987,3987,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5649 maps Quest2 7003 item reward from Jabbithole item 16862 (Lukadat's Shawl) to Item2 19027 (Lukadat's Shawl) via Quest2Reward 3987 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7003,Swapping Troubles,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5650,642,Swapping Troubles,Swapping Troubles,27608,17810,Tanglemore Shin Guards,Tanglemore Shin Guards,3676,3676,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5650 maps Quest2 7003 item reward from Jabbithole item 27608 (Tanglemore Shin Guards) to Item2 17810 (Tanglemore Shin Guards) via Quest2Reward 3676 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7003,Swapping Troubles,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5651,642,Swapping Troubles,Swapping Troubles,29758,19028,Trader's Striders,Trader's Striders,4010,4010,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5651 maps Quest2 7003 item reward from Jabbithole item 29758 (Trader's Striders) to Item2 19028 (Trader's Striders) via Quest2Reward 4010 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7003,Swapping Troubles,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,94,642,Swapping Troubles,Swapping Troubles,19,533,Protectors of Celestion,Protectors of Celestion,,,,376,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 94 maps Quest2 7003 reputation reward from Jabbithole reputation 19 (Protectors of Celestion) to Faction2 533 (Protectors of Celestion) amount 376 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7003,Swapping Troubles,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,95,642,Swapping Troubles,Swapping Troubles,2,927,Lopp,Lopp,,,,50,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 95 maps Quest2 7003 reputation reward from Jabbithole reputation 2 (Lopp) to Faction2 927 (Lopp) amount 50 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7004,Biting Back,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,244,638,Biting Back,Biting Back,1,1,Cash,,,,,695,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 244 maps Quest2 7004 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 695 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7004,Biting Back,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5634,638,Biting Back,Biting Back,9951,28100,Tanglemore Quantum Detangler,Tanglemore Quantum Detangler,3996,3996,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5634 maps Quest2 7004 item reward from Jabbithole item 9951 (Tanglemore Quantum Detangler) to Item2 28100 (Tanglemore Quantum Detangler) via Quest2Reward 3996 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7004,Biting Back,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5635,638,Biting Back,Biting Back,13276,19045,Trader Lukadat's Particle Field,Trader Lukadat's Particle Field,4005,4005,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5635 maps Quest2 7004 item reward from Jabbithole item 13276 (Trader Lukadat's Particle Field) to Item2 19045 (Trader Lukadat's Particle Field) via Quest2Reward 4005 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7004,Biting Back,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5636,638,Biting Back,Biting Back,14898,19041,Chompacabra Repulsor,Chompacabra Repulsor,3670,3670,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5636 maps Quest2 7004 item reward from Jabbithole item 14898 (Chompacabra Repulsor) to Item2 19041 (Chompacabra Repulsor) via Quest2Reward 3670 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7004,Biting Back,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,88,638,Biting Back,Biting Back,19,533,Protectors of Celestion,Protectors of Celestion,,,,376,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 88 maps Quest2 7004 reputation reward from Jabbithole reputation 19 (Protectors of Celestion) to Faction2 533 (Protectors of Celestion) amount 376 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7004,Biting Back,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,89,638,Biting Back,Biting Back,2,927,Lopp,Lopp,,,,50,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 89 maps Quest2 7004 reputation reward from Jabbithole reputation 2 (Lopp) to Faction2 927 (Lopp) amount 50 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7005,Risky Riches,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,234,628,Risky Riches,Risky Riches,1,1,Cash,,,,,174,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 234 maps Quest2 7005 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 174 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7005,Risky Riches,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,74,628,Risky Riches,Risky Riches,19,533,Protectors of Celestion,Protectors of Celestion,,,,188,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 74 maps Quest2 7005 reputation reward from Jabbithole reputation 19 (Protectors of Celestion) to Faction2 533 (Protectors of Celestion) amount 188 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7005,Risky Riches,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,75,628,Risky Riches,Risky Riches,2,927,Lopp,Lopp,,,,50,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 75 maps Quest2 7005 reputation reward from Jabbithole reputation 2 (Lopp) to Faction2 927 (Lopp) amount 50 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7006,On to Sylvan Glade,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,243,637,On to Sylvan Glade,On to Sylvan Glade,1,1,Cash,,,,,69,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 243 maps Quest2 7006 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 69 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7006,On to Sylvan Glade,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,87,637,On to Sylvan Glade,On to Sylvan Glade,19,533,Protectors of Celestion,Protectors of Celestion,,,,94,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 87 maps Quest2 7006 reputation reward from Jabbithole reputation 19 (Protectors of Celestion) to Faction2 533 (Protectors of Celestion) amount 94 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7007,Ever Vigilant,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,566,924,Ever Vigilant,Ever Vigilant,1,1,Cash,,,,,60,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 566 maps Quest2 7007 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 60 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7008,The Imperial Museum,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,567,925,The Imperial Museum,The Imperial Museum,1,1,Cash,,,,,50,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 567 maps Quest2 7008 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 50 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7008,The Imperial Museum,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5919,925,The Imperial Museum,The Imperial Museum,19621,8525,Loyalist's Greaves,Loyalist's Greaves,1680,1680,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5919 maps Quest2 7008 item reward from Jabbithole item 19621 (Loyalist's Greaves) to Item2 8525 (Loyalist's Greaves) via Quest2Reward 1680 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7008,The Imperial Museum,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5920,925,The Imperial Museum,The Imperial Museum,28928,8529,Loyalist's Pants,Loyalist's Pants,1681,1681,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5920 maps Quest2 7008 item reward from Jabbithole item 28928 (Loyalist's Pants) to Item2 8529 (Loyalist's Pants) via Quest2Reward 1681 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7008,The Imperial Museum,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5921,925,The Imperial Museum,The Imperial Museum,32861,8532,Loyalist's Trousers,Loyalist's Trousers,1713,1713,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5921 maps Quest2 7008 item reward from Jabbithole item 32861 (Loyalist's Trousers) to Item2 8532 (Loyalist's Trousers) via Quest2Reward 1713 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7009,Knowledge is Everywhere,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,568,926,Knowledge is Everywhere,Knowledge is Everywhere,1,1,Cash,,,,,120,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 568 maps Quest2 7009 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 120 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7010,Purity Shall Prevail,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,569,927,Purity Shall Prevail,Purity Shall Prevail,1,1,Cash,,,,,50,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 569 maps Quest2 7010 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 50 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7011,Broadcast Ready,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,570,928,Broadcast Ready,Broadcast Ready,1,1,Cash,,,,,120,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 570 maps Quest2 7011 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 120 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7011,Broadcast Ready,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5922,928,Broadcast Ready,Broadcast Ready,10397,8535,Shield of Fealty,Shield of Fealty,1679,1679,canonical_reward_id_matched,1,true,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5922 maps Quest2 7011 item reward from Jabbithole item 10397 (Shield of Fealty) to Item2 8535 (Shield of Fealty) via Quest2Reward 1679 amount 1 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
7012,Advanced Combat Training,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,571,929,Advanced Combat Training,Advanced Combat Training,1,1,Cash,,,,,100,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 571 maps Quest2 7012 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 100 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
7013,Misplaced Mordesh,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,572,930,(Un)Safety Protocols,Misplaced Mordesh,1,1,Cash,,,,,100,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 572 maps Quest2 7013 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 100 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
