quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_quest_objective_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,objective_order,quest_objective_id,match_status,jabbithole_objective_text,client_objective_text,objective_type,objective_data,objective_count,quest_direction_id,world_location_0,world_location_1,world_location_2,world_location_3,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
6963,Indigenous Mapping,generic_table_driven,not_retail_complete,current_quest,1766,1119,Indigenous Mapping,Indigenous Mapping,3,12895,matched,Release a mapjabbit on the Horizon Plateau above Lifeglade Hills,Release a mapjabbit on the Horizon Plateau above Lifeglade Hills,5,0,1,0,41941,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1766 for Quest2 6963 objective order 3 with source text 'Release a mapjabbit on the Horizon Plateau above Lifeglade Hills' maps to current QuestObjective 12895 type 5 data 0 count 1 and client text 'Release a mapjabbit on the Horizon Plateau above Lifeglade Hills'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6964,Spilling Lifeblood,generic_table_driven,not_retail_complete,current_quest,1789,1128,Spilling Lifeblood,Spilling Lifeblood,0,12964,matched,Kill Lifeglade Gliders in Lifeglade Hills,Kill Lifeglade Gliders in Lifeglade Hills,8,3879,5,0,29133,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1789 for Quest2 6964 objective order 0 with source text 'Kill Lifeglade Gliders in Lifeglade Hills' maps to current QuestObjective 12964 type 8 data 3879 count 5 and client text 'Kill Lifeglade Gliders in Lifeglade Hills'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6966,Sapwork,generic_table_driven,not_retail_complete,current_quest,1793,1130,Sapwork,Sapwork,0,12664,matched,Kill Infused Lifesplinters and Infused Lifewoods throughout the Vibrant Ascent and extract primal life from their corpses,Kill $m(creature=32508) and $m(creature=61454) throughout the Vibrant Ascent and extract primal life from their corpses,5,36087,4,0,25427,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1793 for Quest2 6966 objective order 0 with source text 'Kill Infused Lifesplinters and Infused Lifewoods throughout the Vibrant Ascent and extract primal life from their corpses' maps to current QuestObjective 12664 type 5 data 36087 count 4 and client text 'Kill $m(creature=32508) and $m(creature=61454) throughout the Vibrant Ascent and extract primal life from their corpses'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6966,Sapwork,generic_table_driven,not_retail_complete,current_quest,1794,1130,Sapwork,Sapwork,1,15911,matched,Collect Primal Life Splinters,,32,839,4,0,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1794 for Quest2 6966 objective order 1 with source text 'Collect Primal Life Splinters' maps to current QuestObjective 15911 type 32 data 839 count 4. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6968,Gather the Crew,generic_table_driven,not_retail_complete,current_quest,1279,853,Gather the Crew,Gather the Crew,0,12884,matched,Collect XAS Field Gear from around the Explorers Union,Collect $(vitem=242) from around the Explorers Union,32,242,3,0,25285,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1279 for Quest2 6968 objective order 0 with source text 'Collect XAS Field Gear from around the Explorers Union' maps to current QuestObjective 12884 type 32 data 242 count 3 and client text 'Collect $(vitem=242) from around the Explorers Union'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6968,Gather the Crew,generic_table_driven,not_retail_complete,current_quest,1280,853,Gather the Crew,Gather the Crew,1,12683,matched,Attach AI Controllers to Cargo Lifters near the Explorers Union and use coordinates 7319 to send XAS Field Gear to Camp Viridian,Attach AI Controllers to $m(creature=32907) near the Explorers Union and use coordinates 7319 to send $(vitem=242) to Camp Viridian,14,4061,3,0,25243,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1280 for Quest2 6968 objective order 1 with source text 'Attach AI Controllers to Cargo Lifters near the Explorers Union and use coordinates 7319 to send XAS Field Gear to Camp Viridian' maps to current QuestObjective 12683 type 14 data 4061 count 3 and client text 'Attach AI Controllers to $m(creature=32907) near the Explorers Union and use coordinates 7319 to send $(vitem=242) to Camp Viridian'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6968,Gather the Crew,generic_table_driven,not_retail_complete,current_quest,1281,853,Gather the Crew,Gather the Crew,2,12685,matched,Recruit Sylvan Explorers from the Explorers Union to join the expedition,Recruit $m(creature=32932) from the Explorers Union to join the expedition,18,3803,5,0,25285,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1281 for Quest2 6968 objective order 2 with source text 'Recruit Sylvan Explorers from the Explorers Union to join the expedition' maps to current QuestObjective 12685 type 18 data 3803 count 5 and client text 'Recruit $m(creature=32932) from the Explorers Union to join the expedition'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6968,Gather the Crew,generic_table_driven,not_retail_complete,current_quest,1282,853,Gather the Crew,Gather the Crew,3,12684,matched,Talk to Ashella Sunfell inside the Explorers Union to leave for Camp Viridian,Talk to $(creature=32877) inside the Explorers Union to leave for Camp Viridian,3,32877,1,0,25236,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1282 for Quest2 6968 objective order 3 with source text 'Talk to Ashella Sunfell inside the Explorers Union to leave for Camp Viridian' maps to current QuestObjective 12684 type 3 data 32877 count 1 and client text 'Talk to $(creature=32877) inside the Explorers Union to leave for Camp Viridian'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6969,Making Contact,generic_table_driven,not_retail_complete,current_quest,1301,860,Making Contact,Making Contact,0,12711,matched,Access the Display Module in Camp Viridian,Access the $(creature=32987) in Camp Viridian,12,32987,1,0,25314,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1301 for Quest2 6969 objective order 0 with source text 'Access the Display Module in Camp Viridian' maps to current QuestObjective 12711 type 12 data 32987 count 1 and client text 'Access the $(creature=32987) in Camp Viridian'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6969,Making Contact,generic_table_driven,not_retail_complete,current_quest,1302,860,Making Contact,Making Contact,1,12712,matched,Talk to Augmentation Avatar at Camp Viridian,Talk to $(creature=32994) at Camp Viridian,3,32994,1,0,25322,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1302 for Quest2 6969 objective order 1 with source text 'Talk to Augmentation Avatar at Camp Viridian' maps to current QuestObjective 12712 type 3 data 32994 count 1 and client text 'Talk to $(creature=32994) at Camp Viridian'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6969,Making Contact,generic_table_driven,not_retail_complete,current_quest,1303,860,Making Contact,Making Contact,2,12714,matched,Enter the Augmentation Chamber inside Camp Viridian,Enter the Augmentation Chamber inside Camp Viridian,17,376,1,0,25326,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1303 for Quest2 6969 objective order 2 with source text 'Enter the Augmentation Chamber inside Camp Viridian' maps to current QuestObjective 12714 type 17 data 376 count 1 and client text 'Enter the Augmentation Chamber inside Camp Viridian'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6969,Making Contact,generic_table_driven,not_retail_complete,current_quest,1304,860,Making Contact,Making Contact,3,12715,matched,Meet with Augmentation Avatar inside the Augmentation Chamber below Camp Viridian,Meet with $(creature=33183) inside the Augmentation Chamber below Camp Viridian,3,33183,1,168,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1304 for Quest2 6969 objective order 3 with source text 'Meet with Augmentation Avatar inside the Augmentation Chamber below Camp Viridian' maps to current QuestObjective 12715 type 3 data 33183 count 1 and client text 'Meet with $(creature=33183) inside the Augmentation Chamber below Camp Viridian'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6969,Making Contact,generic_table_driven,not_retail_complete,current_quest,1305,860,Making Contact,Making Contact,4,12713,matched,Kill attacking Augmentors inside the Augmentation Chamber,Kill attacking Augmentors inside the Augmentation Chamber,5,33183,1,169,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1305 for Quest2 6969 objective order 4 with source text 'Kill attacking Augmentors inside the Augmentation Chamber' maps to current QuestObjective 12713 type 5 data 33183 count 1 and client text 'Kill attacking Augmentors inside the Augmentation Chamber'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6969,Making Contact,generic_table_driven,not_retail_complete,current_quest,1306,860,Making Contact,Making Contact,5,12737,matched,Exit the Augmentation Chamber to return to Camp Viridian,Exit the Augmentation Chamber to return to Camp Viridian,22,4059,1,0,25146,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1306 for Quest2 6969 objective order 5 with source text 'Exit the Augmentation Chamber to return to Camp Viridian' maps to current QuestObjective 12737 type 22 data 4059 count 1 and client text 'Exit the Augmentation Chamber to return to Camp Viridian'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6970,Follow the Data,generic_table_driven,not_retail_complete,current_quest,1262,847,Follow the Data,Follow the Data,0,12900,matched,Head to Exo-Site N22 next to Camp Viridian,Head to Exo-Site N22 next to Camp Viridian,17,382,1,0,25926,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1262 for Quest2 6970 objective order 0 with source text 'Head to Exo-Site N22 next to Camp Viridian' maps to current QuestObjective 12900 type 17 data 382 count 1 and client text 'Head to Exo-Site N22 next to Camp Viridian'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6970,Follow the Data,generic_table_driven,not_retail_complete,current_quest,1263,847,Follow the Data,Follow the Data,1,12971,matched,Explore the Repository Access Column in the ruins of Exo-Site N22,Explore the Repository Access Column in the ruins of Exo-Site N22,22,4033,1,0,25383,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1263 for Quest2 6970 objective order 1 with source text 'Explore the Repository Access Column in the ruins of Exo-Site N22' maps to current QuestObjective 12971 type 22 data 4033 count 1 and client text 'Explore the Repository Access Column in the ruins of Exo-Site N22'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6970,Follow the Data,generic_table_driven,not_retail_complete,current_quest,1264,847,Follow the Data,Follow the Data,2,12769,matched,Enter the Nanite Repository at the Repository Access Column in the ruins of Exo-Site N22,Enter the Nanite Repository at the Repository Access Column in the ruins of Exo-Site N22,17,378,1,0,25383,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1264 for Quest2 6970 objective order 2 with source text 'Enter the Nanite Repository at the Repository Access Column in the ruins of Exo-Site N22' maps to current QuestObjective 12769 type 17 data 378 count 1 and client text 'Enter the Nanite Repository at the Repository Access Column in the ruins of Exo-Site N22'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6970,Follow the Data,generic_table_driven,not_retail_complete,current_quest,1265,847,Follow the Data,Follow the Data,3,12770,matched,Deactivate Nanite Release Controllers in the Nanite Repository,Deactivate $m(creature=33081) in the Nanite Repository,14,3856,4,170,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1265 for Quest2 6970 objective order 3 with source text 'Deactivate Nanite Release Controllers in the Nanite Repository' maps to current QuestObjective 12770 type 14 data 3856 count 4 and client text 'Deactivate $m(creature=33081) in the Nanite Repository'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6970,Follow the Data,generic_table_driven,not_retail_complete,current_quest,1266,847,Follow the Data,Follow the Data,4,12794,matched,Reload the Identity Module in the Identity Core Chamber,Reload the $(creature=33948) in the Identity Core Chamber,5,33948,1,171,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1266 for Quest2 6970 objective order 4 with source text 'Reload the Identity Module in the Identity Core Chamber' maps to current QuestObjective 12794 type 5 data 33948 count 1 and client text 'Reload the $(creature=33948) in the Identity Core Chamber'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6970,Follow the Data,generic_table_driven,not_retail_complete,current_quest,1267,847,Follow the Data,Follow the Data,5,12771,matched,Talk to Safety Avatar in the Identity Core Chamber,Talk to $(creature=33078) in the Identity Core Chamber,3,33078,1,172,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1267 for Quest2 6970 objective order 5 with source text 'Talk to Safety Avatar in the Identity Core Chamber' maps to current QuestObjective 12771 type 3 data 33078 count 1 and client text 'Talk to $(creature=33078) in the Identity Core Chamber'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6971,A Taste of Augmentation,generic_table_driven,not_retail_complete,current_quest,1272,850,A Taste of Augmentation,A Taste of Augmentation,0,12974,matched,Explore the Essential Access Column in the ruins of Exo-Site N22,Explore the Essential Access Column in the ruins of Exo-Site N22,22,4045,1,0,25453,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1272 for Quest2 6971 objective order 0 with source text 'Explore the Essential Access Column in the ruins of Exo-Site N22' maps to current QuestObjective 12974 type 22 data 4045 count 1 and client text 'Explore the Essential Access Column in the ruins of Exo-Site N22'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6971,A Taste of Augmentation,generic_table_driven,not_retail_complete,current_quest,1273,850,A Taste of Augmentation,A Taste of Augmentation,1,12982,matched,Visit Essential Reactor Entrance,,17,1780,1,0,25453,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1273 for Quest2 6971 objective order 1 with source text 'Visit Essential Reactor Entrance' maps to current QuestObjective 12982 type 17 data 1780 count 1. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6971,A Taste of Augmentation,generic_table_driven,not_retail_complete,current_quest,1274,850,A Taste of Augmentation,A Taste of Augmentation,2,12807,matched,Enter the Essential Reactor Room/text> located at the Essential Access Column in the ruins of Exo-Site N22,Enter the Essential Reactor Room/text> located at the Essential Access Column in the ruins of Exo-Site N22,17,380,1,175,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1274 for Quest2 6971 objective order 2 with source text 'Enter the Essential Reactor Room/text> located at the Essential Access Column in the ruins of Exo-Site N22' maps to current QuestObjective 12807 type 17 data 380 count 1 and client text 'Enter the Essential Reactor Room/text> located at the Essential Access Column in the ruins of Exo-Site N22'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6971,A Taste of Augmentation,generic_table_driven,not_retail_complete,current_quest,1275,850,A Taste of Augmentation,A Taste of Augmentation,3,12808,matched,Deactivate Essential Cores inside of the Essential Reactor Room,Deactivate $m(creature=33160) inside of the Essential Reactor Room,14,3871,3,173,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1275 for Quest2 6971 objective order 3 with source text 'Deactivate Essential Cores inside of the Essential Reactor Room' maps to current QuestObjective 12808 type 14 data 3871 count 3 and client text 'Deactivate $m(creature=33160) inside of the Essential Reactor Room'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6971,A Taste of Augmentation,generic_table_driven,not_retail_complete,current_quest,1276,850,A Taste of Augmentation,A Taste of Augmentation,4,12809,matched,Reload the Essential Reactor inside the Essential Reactor Room,Reload the $(creature=33161) inside the Essential Reactor Room,12,33161,1,174,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1276 for Quest2 6971 objective order 4 with source text 'Reload the Essential Reactor inside the Essential Reactor Room' maps to current QuestObjective 12809 type 12 data 33161 count 1 and client text 'Reload the $(creature=33161) inside the Essential Reactor Room'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6972,Caretaker Showdown,generic_table_driven,not_retail_complete,current_quest,1283,854,Caretaker Showdown,Caretaker Showdown,0,13012,matched,Find the elevators to reach the top of Annihilator Silo N22,Find the elevators to reach the top of Annihilator Silo N22,22,4051,1,0,26495,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1283 for Quest2 6972 objective order 0 with source text 'Find the elevators to reach the top of Annihilator Silo N22' maps to current QuestObjective 13012 type 22 data 4051 count 1 and client text 'Find the elevators to reach the top of Annihilator Silo N22'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6972,Caretaker Showdown,generic_table_driven,not_retail_complete,current_quest,1284,854,Caretaker Showdown,Caretaker Showdown,1,12842,matched,Get to Annihilator Silo N22 at the top of Exo-Site N22 to challenge the Augmentation Avatar,Get to Annihilator Silo N22 at the top of Exo-Site N22 to challenge the $(creature=33720),22,3985,1,0,25544,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1284 for Quest2 6972 objective order 1 with source text 'Get to Annihilator Silo N22 at the top of Exo-Site N22 to challenge the Augmentation Avatar' maps to current QuestObjective 12842 type 22 data 3985 count 1 and client text 'Get to Annihilator Silo N22 at the top of Exo-Site N22 to challenge the $(creature=33720)'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6972,Caretaker Showdown,generic_table_driven,not_retail_complete,current_quest,1285,854,Caretaker Showdown,Caretaker Showdown,2,12840,matched,Talk to Augmentation Avatar at Annihilator Silo N22,Talk to $(creature=33720) at Annihilator Silo N22,3,33720,1,0,25544,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1285 for Quest2 6972 objective order 2 with source text 'Talk to Augmentation Avatar at Annihilator Silo N22' maps to current QuestObjective 12840 type 3 data 33720 count 1 and client text 'Talk to $(creature=33720) at Annihilator Silo N22'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
6972,Caretaker Showdown,generic_table_driven,not_retail_complete,current_quest,1286,854,Caretaker Showdown,Caretaker Showdown,3,12919,matched,Destroy the Power Cores at Annihilator Silo N22,Destroy the $m(creature=33721) at Annihilator Silo N22,10,0,2,0,26029,26030,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1286 for Quest2 6972 objective order 3 with source text 'Destroy the Power Cores at Annihilator Silo N22' maps to current QuestObjective 12919 type 10 data 0 count 2 and client text 'Destroy the $m(creature=33721) at Annihilator Silo N22'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
