quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,episode_quest_id,episode_id,episode_name,order_index,flags,episode_bridge_status,episode_match_status,jabbithole_episode_id,jabbithole_episode_name,client_episode_name,client_world_zone_id,client_world_zone_name,slug,episode_quests_count,enabled,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
6343,Trial of Justice,generic_table_driven,not_retail_complete,current_quest,2696,512,Trials of the Radiant Legion,5,0,mapped_episode,matched,150,Trials of the Radiant Legion,Trials of the Radiant Legion,1405,Southern Wilderrun,trials-of-the-radiant-legion-512,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2696 links Quest2 6343 order 5 flags 0 to Episode 512 (Trials of the Radiant Legion) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 150 (Trials of the Radiant Legion); slug trials-of-the-radiant-legion-512, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6344,Trial of Knowledge,generic_table_driven,not_retail_complete,current_quest,2697,512,Trials of the Radiant Legion,6,0,mapped_episode,matched,150,Trials of the Radiant Legion,Trials of the Radiant Legion,1405,Southern Wilderrun,trials-of-the-radiant-legion-512,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2697 links Quest2 6344 order 6 flags 0 to Episode 512 (Trials of the Radiant Legion) in WorldZone 1405 (Southern Wilderrun); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 150 (Trials of the Radiant Legion); slug trials-of-the-radiant-legion-512, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6246,Graylight's Golden Touch,generic_table_driven,not_retail_complete,current_quest,2699,513,Welcome to Graylight,1,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 2699 links Quest2 6246 order 1 flags 0 to Episode 513 (Welcome to Graylight), but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
6248,Graylight Underground,generic_table_driven,not_retail_complete,current_quest,2701,513,Welcome to Graylight,2,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 2701 links Quest2 6248 order 2 flags 0 to Episode 513 (Welcome to Graylight), but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
6253,Protecting the Prize,generic_table_driven,not_retail_complete,current_quest,3967,513,Welcome to Graylight,3,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 3967 links Quest2 6253 order 3 flags 0 to Episode 513 (Welcome to Graylight), but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
6249,Into the Isofringe,generic_table_driven,not_retail_complete,current_quest,2706,514,Goldenhand's Gambit,1,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 2706 links Quest2 6249 order 1 flags 0 to Episode 514 (Goldenhand's Gambit), but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
6255,Swift Retribution,generic_table_driven,not_retail_complete,current_quest,2707,514,Goldenhand's Gambit,2,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 2707 links Quest2 6255 order 2 flags 0 to Episode 514 (Goldenhand's Gambit), but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
6256,Disrupting the Blackburns,generic_table_driven,not_retail_complete,current_quest,2708,514,Goldenhand's Gambit,3,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 2708 links Quest2 6256 order 3 flags 0 to Episode 514 (Goldenhand's Gambit), but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
6260,Fetterton Follies,generic_table_driven,not_retail_complete,current_quest,3976,514,Goldenhand's Gambit,4,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 3976 links Quest2 6260 order 4 flags 0 to Episode 514 (Goldenhand's Gambit), but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
6296,Nature's Uprising,generic_table_driven,not_retail_complete,current_quest,3798,515,Forest in Despair,0,1,mapped_episode,matched,3,Forest in Despair,Forest in Despair,1414,Everstar Grove,forest-in-despair-515,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3798 links Quest2 6296 order 0 flags 1 to Episode 515 (Forest in Despair) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 3 (Forest in Despair); slug forest-in-despair-515, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6297,Combating the Contagion,generic_table_driven,not_retail_complete,current_quest,3799,515,Forest in Despair,1,1,mapped_episode,matched,3,Forest in Despair,Forest in Despair,1414,Everstar Grove,forest-in-despair-515,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3799 links Quest2 6297 order 1 flags 1 to Episode 515 (Forest in Despair) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 3 (Forest in Despair); slug forest-in-despair-515, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6298,Living Batteries,generic_table_driven,not_retail_complete,current_quest,2714,515,Forest in Despair,2,0,mapped_episode,matched,3,Forest in Despair,Forest in Despair,1414,Everstar Grove,forest-in-despair-515,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2714 links Quest2 6298 order 2 flags 0 to Episode 515 (Forest in Despair) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 3 (Forest in Despair); slug forest-in-despair-515, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6301,Root Resuscitation,generic_table_driven,not_retail_complete,current_quest,2715,515,Forest in Despair,3,0,mapped_episode,matched,3,Forest in Despair,Forest in Despair,1414,Everstar Grove,forest-in-despair-515,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2715 links Quest2 6301 order 3 flags 0 to Episode 515 (Forest in Despair) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 3 (Forest in Despair); slug forest-in-despair-515, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6302,Waking Elderoot,generic_table_driven,not_retail_complete,current_quest,2716,515,Forest in Despair,4,0,mapped_episode,matched,3,Forest in Despair,Forest in Despair,1414,Everstar Grove,forest-in-despair-515,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2716 links Quest2 6302 order 4 flags 0 to Episode 515 (Forest in Despair) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 3 (Forest in Despair); slug forest-in-despair-515, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
7499,The Arboretum,generic_table_driven,not_retail_complete,current_quest,3092,515,Forest in Despair,5,1,mapped_episode,matched,3,Forest in Despair,Forest in Despair,1414,Everstar Grove,forest-in-despair-515,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3092 links Quest2 7499 order 5 flags 1 to Episode 515 (Forest in Despair) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 3 (Forest in Despair); slug forest-in-despair-515, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8804,The Arboretum,generic_table_driven,not_retail_complete,current_quest,3729,515,Forest in Despair,6,1,mapped_episode,matched,3,Forest in Despair,Forest in Despair,1414,Everstar Grove,forest-in-despair-515,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3729 links Quest2 8804 order 6 flags 1 to Episode 515 (Forest in Despair) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 3 (Forest in Despair); slug forest-in-despair-515, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
7540,Elderoot's Request,generic_table_driven,not_retail_complete,current_quest,3797,516,Elderoot's Affliction,0,0,mapped_episode,matched,20,Elderoot's Affliction,Elderoot's Affliction,1414,Everstar Grove,elderoots-affliction-516,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3797 links Quest2 7540 order 0 flags 0 to Episode 516 (Elderoot's Affliction) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 20 (Elderoot's Affliction); slug elderoots-affliction-516, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6303,A Plagued Forest,generic_table_driven,not_retail_complete,current_quest,2717,516,Elderoot's Affliction,1,0,mapped_episode,matched,20,Elderoot's Affliction,Elderoot's Affliction,1414,Everstar Grove,elderoots-affliction-516,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2717 links Quest2 6303 order 1 flags 0 to Episode 516 (Elderoot's Affliction) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 20 (Elderoot's Affliction); slug elderoots-affliction-516, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6304,Save the Keepers,generic_table_driven,not_retail_complete,current_quest,2719,516,Elderoot's Affliction,2,0,mapped_episode,matched,20,Elderoot's Affliction,Elderoot's Affliction,1414,Everstar Grove,elderoots-affliction-516,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2719 links Quest2 6304 order 2 flags 0 to Episode 516 (Elderoot's Affliction) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 20 (Elderoot's Affliction); slug elderoots-affliction-516, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6305,Queen of the Blight,generic_table_driven,not_retail_complete,current_quest,2718,516,Elderoot's Affliction,3,0,mapped_episode,matched,20,Elderoot's Affliction,Elderoot's Affliction,1414,Everstar Grove,elderoots-affliction-516,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2718 links Quest2 6305 order 3 flags 0 to Episode 516 (Elderoot's Affliction) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 20 (Elderoot's Affliction); slug elderoots-affliction-516, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6306,Mender Bender,generic_table_driven,not_retail_complete,current_quest,2720,516,Elderoot's Affliction,4,0,mapped_episode,matched,20,Elderoot's Affliction,Elderoot's Affliction,1414,Everstar Grove,elderoots-affliction-516,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2720 links Quest2 6306 order 4 flags 0 to Episode 516 (Elderoot's Affliction) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 20 (Elderoot's Affliction); slug elderoots-affliction-516, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8784,Everything You Ever Wanted to Know,generic_table_driven,not_retail_complete,current_quest,2721,516,Elderoot's Affliction,5,0,mapped_episode,matched,20,Elderoot's Affliction,Elderoot's Affliction,1414,Everstar Grove,elderoots-affliction-516,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2721 links Quest2 8784 order 5 flags 0 to Episode 516 (Elderoot's Affliction) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 20 (Elderoot's Affliction); slug elderoots-affliction-516, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6335,Taking the Offensive,no_objectives,not_retail_complete,current_quest,2722,517,Retaliation,0,0,mapped_episode,matched,4,Retaliation,Retaliation,1414,Everstar Grove,retaliation-517,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2722 links Quest2 6335 order 0 flags 0 to Episode 517 (Retaliation) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 4 (Retaliation); slug retaliation-517, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6310,Arwick's Revenge,generic_table_driven,not_retail_complete,current_quest,2723,517,Retaliation,1,0,mapped_episode,matched,4,Retaliation,Retaliation,1414,Everstar Grove,retaliation-517,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2723 links Quest2 6310 order 1 flags 0 to Episode 517 (Retaliation) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 4 (Retaliation); slug retaliation-517, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6311,No Escape,generic_table_driven,not_retail_complete,current_quest,2724,517,Retaliation,2,0,mapped_episode,matched,4,Retaliation,Retaliation,1414,Everstar Grove,retaliation-517,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2724 links Quest2 6311 order 2 flags 0 to Episode 517 (Retaliation) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 4 (Retaliation); slug retaliation-517, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
6312,Dominion's Demise,generic_table_driven,not_retail_complete,current_quest,2725,517,Retaliation,4,0,mapped_episode,matched,4,Retaliation,Retaliation,1414,Everstar Grove,retaliation-517,4,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 2725 links Quest2 6312 order 4 flags 0 to Episode 517 (Retaliation) in WorldZone 1414 (Everstar Grove); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 4 (Retaliation); slug retaliation-517, episode quest count 4, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
