quest_id,quest_name,quest_bucket,quest_completion_status,objective_id,objective_slot,objective_type,objective_name,dependency_type,loot_group_id,entity_id,item_type,static_id,probability,min_count,max_count,condition_type,condition_id,comment,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,59577,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Workstation Technician,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 59577 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Workstation Technician) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,59578,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Workstation Guard,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 59578 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Workstation Guard) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,59579,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Workstation Triggerman,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 59579 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Workstation Triggerman) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,59580,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Workstation Holoparrot,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 59580 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Workstation Holoparrot) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,59646,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for First Mate Jork,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 59646 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for First Mate Jork) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,59647,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Vanguard Zerish,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 59647 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Vanguard Zerish) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,59648,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Strain Overlord,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 59648 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Strain Overlord) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63444,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for SCS Adjutant,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63444 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for SCS Adjutant) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63445,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Tharge the Waterseeker,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63445 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Tharge the Waterseeker) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63446,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Lazy Lenny,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63446 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Lazy Lenny) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63489,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for System Bug,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63489 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for System Bug) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63491,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for System Bug,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63491 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for System Bug) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63492,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for System Bug,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63492 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for System Bug) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63524,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for SCS-73 Warrior,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63524 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for SCS-73 Warrior) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63525,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for SCS-88 Reconstructor,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63525 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for SCS-88 Reconstructor) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63526,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Purewater Sentinel,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63526 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Purewater Sentinel) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63527,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Purewater Terror,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63527 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Purewater Terror) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63528,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Enraged Water Elemental,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63528 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Enraged Water Elemental) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63529,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Grimvoid Skinner,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63529 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Grimvoid Skinner) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63531,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Grimvoid Musketeer,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63531 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Grimvoid Musketeer) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63532,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Grimvoid Golem,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63532 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Grimvoid Golem) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63549,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Strain Contagion,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63549 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Strain Contagion) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63550,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Distorted Alpha Seaspine,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63550 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Distorted Alpha Seaspine) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9951,Process of Elimination ,generic_table_driven,not_retail_complete,18987,0,32,"Collect 50 $m(vitem=1196) from creatures in<text Link=""Location:44365""> Star-Comm Basin</text>",entity_loot,1200000699,63551,,,,,,8,18987,LaughingWS quest loot: QuestObjective 18987 loot for Modified Alpha Seaspine,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 63551 -> loot_group 1200000699 (LaughingWS quest loot: QuestObjective 18987 loot for Modified Alpha Seaspine) is gated by VirtualCollect QuestObjective 18987 conditionType 8 condition 18987 for virtual item 1196. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
